鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
觀音區,房地(土地+建物),仁德街151~180號,16.21,,工業區,丁種建築用地,1100402,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),工業社區社區住宅,鋼筋混凝土造,1050829,60.93,2,2,2,有,有,3200000,52519,,0.0,0,含租約；,RPUNMLKKNHGGFBH87DA,43.96,0.0,0.0,有,0171
中壢區,房地(土地+建物),南園二路57巷12弄31~60號,11.96,都市：其他:住宅區,,,1100401,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800815,41.42,1,1,1,有,無,1550000,37422,,0.0,0,,RPVNMLKKNHGGFBH97DA,28.69,0.0,4.46,無,0172
中壢區,土地,仁愛段241~270地號,3.77,都市：其他:商業區,,,1100421,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,376140,99772,,0.0,0,未保存登記建物不計價未登記建物；市場攤位；,RPSOMLKKNHGGFBH77DA,0.0,0.0,0.0,無,0121
中壢區,土地,仁愛段241~270地號,7.06,都市：其他:商業區,,,1100422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,705263,99896,,0.0,0,未保存登記建物不計價未登記建物；市場攤位；,RPUOMLKKNHGGFBH97DA,0.0,0.0,0.0,無,0121
中壢區,土地,仁愛段241~270地號,3.77,都市：其他:商業區,,,1100422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,376140,99772,,0.0,0,未保存登記建物不計價未登記建物；市場攤位；,SPUOMLKKNHGGFBH08DA,0.0,0.0,0.0,無,0121
中壢區,土地,仁愛段241~270地號,3.77,都市：其他:商業區,,,1100422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,376140,99772,,0.0,0,未保存登記建物不計價未登記建物；市場攤位；,TPUOMLKKNHGGFBH18DA,0.0,0.0,0.0,無,0121
中壢區,土地,仁愛段241~270地號,3.3,都市：其他:商業區,,,1100422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,329123,99734,,0.0,0,未保存登記建物不計價未登記建物；市場攤位；,UPUOMLKKNHGGFBH28DA,0.0,0.0,0.0,無,0121
中壢區,土地,仁愛段241~270地號,4.71,都市：其他:商業區,,,1100422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,470175,99825,,0.0,0,未保存登記建物不計價未登記建物；市場攤位；,VPUOMLKKNHGGFBH38DA,0.0,0.0,0.0,無,0121
中壢區,土地,內壢段1081~1110地號,5.0,都市：其他:,,,1100416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,181500,36300,,0.0,0,,RPPRMLQJNHGGFBH28DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,延平路361~390號,3.93,都市：其他:商業區,,,1100407,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890808,64.92,1,1,1,有,有,3300000,50832,升降機械,18.61,0,,RPRRMLQJNHGGFBH48DA,32.06,0.0,4.36,有,0179
中壢區,房地(土地+建物),中園路31~60號,3.76,都市：其他:住宅區,,,1100408,土地1建物1車位0,二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990522,46.97,1,1,1,有,有,3650000,77709,,0.0,0,陽台外推；,RPOSMLQJNHGGFBH28DA,24.76,0.0,6.33,有,
中壢區,房地(土地+建物)+車位,華美三路361~390號,18.04,都市：其他:住宅區,,,1100407,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060509,131.81,2,2,1,有,有,6750000,51210,坡道平面,37.55,0,陽台外推；,RPQRMLPJNHGGFBH28DA,57.24,0.0,7.9,有,0180
觀音區,土地,藍埔段1321~1350地號,4250.94,,特定農業區,農牧用地,1100406,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12859107,3025,,0.0,0,,RPSQMLLKNHGGFBH08DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,青埔四街151~180號,55.19,都市：其他:住宅區,,,1100324,土地1建物1車位3,六層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050810,333.73,2,2,3,有,有,27530000,87924,坡道平面,63.27,3750000,,RPUQMLLKNHGGFBH28DA,158.16,0.0,17.84,有,
觀音區,土地,工業區段二小段541~570地號,83.0,,工業區,丁種建築用地,1100225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,40964,,0.0,0,,RPQTMLKKNHGGFBH08DA,0.0,0.0,0.0,無,0181
中壢區,房地(土地+建物)+車位,環西路二段331~360號,16.82,都市：其他:住宅區,,,1100415,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1001215,193.9,4,2,2,有,有,14500000,74781,坡道平面,0.0,0,,RPPSMLKKNHGGFBH87DA,110.55,2.83,5.38,有,0182
中壢區,房地(土地+建物),三和三街26巷1~30號,125.0,都市：其他:住宅區,,,1100413,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0690902,129.46,11,0,11,有,無,28000000,216283,,0.0,0,,RPQSMLKKNHGGFBH97DA,129.46,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,國泰街1~30號,39.28,都市：其他:住宅區,,,1100324,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790504,189.25,4,1,2,有,無,6500000,34346,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKNHGGFBH47DA,128.73,1.58,10.82,無,
中壢區,土地,富台段121~150地號,46.94,都市：其他:道路用地,,,1100325,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2329603,49629,,0.0,0,包含公共設施保留地用地；,RPXNMLLKNHGGFBH28DA,0.0,0.0,0.0,無,0183
中壢區,房地(土地+建物),中華路二段301~330號,8.49,都市：其他:住宅區,,,1100402,土地1建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830924,87.84,2,1,1,有,有,4060000,46220,,0.0,0,,RPQNMLMKNHGGFBH67DA,65.28,0.0,8.22,有,0184
中壢區,房地(土地+建物),新中北路二段481~510號,32.72,都市：其他:住宅區,,,1100416,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710226,92.71,4,2,1,有,無,3500000,37752,,0.0,0,,RPUOMLMKNHGGFBH18DA,87.21,0.0,5.5,無,
